source,target,weight
3010_1,46559010_1,0.7750712910468923
3010_1,46559020_1,0.7113852103597798
3010_1,46569010_1,0.8476263012558997
3010_1,46602010_1,0.7797664652999718
3010_1,46633040_1,0.7084449087424584
3010_1,46641020_1,0.7018622727497861
3010_1,46668010_1,0.7689411869008635
3010_1,46686020_1,0.7788867658940495
3010_1,46686030_1,0.7697873180250974
3010_1,46769010_1,0.7068891154713693
3010_1,46769040_1,0.7761977298273282
3010_1,46793010_1,0.7744665988616171
3010_1,46793040_1,0.8458714183286996
3010_1,46796010_1,0.7057494909527009
3010_1,46796020_1,0.7001732787201739
3010_1,46806010_1,0.7740136344313714
3010_1,46814010_1,0.7733603903112991
3010_1,46814040_1,0.8394222633648145
3010_1,46821010_1,0.7731352159669003
3010_1,46830010_1,0.9182938497253142
3010_1,46933020_1,0.8462295567284612
3010_1,46933030_1,0.7617306710754836
3010_1,46972010_1,0.7037661551708049
3010_1,47009010_1,0.7697476623556069
3010_1,47030020_1,0.7774607898984807
3010_1,47057010_1,0.7731690171782207
3010_1,47061010_1,0.7708184100280961
3010_1,47061040_1,0.8326201692375454
3010_1,47071010_1,0.8420318460706586
3010_1,47074020_1,0.8451396704047768
3010_1,47130040_1,0.70163381989509
3010_1,47136020_1,0.847226178233377
3010_1,47136030_1,0.8459052195400202
3010_1,47140010_1,0.8117278635701712
3010_1,47140040_1,0.706421917291072
3010_1,47142010_1,0.7618948271186324
3010_1,47168010_1,0.8363257729955079
3010_1,47192010_1,0.8441269698943014
3010_1,47193020_1,0.7042804387554482
3010_1,47230010_1,0.7700285446173074
3010_1,47230040_1,0.7123023785038183
3010_1,47255010_1,0.8439226847753412
3010_1,47255020_1,0.848370223955426
3010_1,47295020_1,0.7745286819840416
3010_1,47344020_1,0.898289585706554
3010_1,47344030_1,0.761082923271408
3010_1,47367030_1,0.7055210380980048
3010_1,47378010_1,0.7685560039643458
3010_1,47387010_1,0.8465514126502938
3010_1,47387040_1,0.7071672732453875
3010_1,47403010_1,0.7447483963069285
3010_1,47403020_1,0.7584835688864824
3010_1,47404030_1,0.9052226500938686
3010_1,47418010_1,0.7770190136376217
3010_1,47495010_1,0.7789868347280147
3010_1,47514010_1,0.8984860928968791
3010_1,47514020_1,0.7610049875551427
3010_1,47515020_1,0.7720593880957096
3010_1,47533030_1,0.7544675673548964
3010_1,47535010_1,0.7667243921639508
3010_1,47578010_1,0.9196414639389288
3010_1,47579020_1,0.9143902108409732
3010_1,47579030_1,0.8407364550921652
3010_1,47583020_1,0.756755872517935
3010_1,47592030_1,0.7732014835895449
3010_1,47596010_1,0.782061902089103
3010_1,47602010_1,0.7001932249064993
3010_1,47602020_1,0.7615019852911558
3010_1,47604030_1,0.9171410830355168
3010_1,47610010_1,0.8463948451732517
3010_1,47610040_1,0.772373676034319
3010_1,47619040_1,0.7026205341720703
3010_1,47660020_1,0.767385582992303
3010_1,47675030_1,0.8507364981103918
3010_1,47675040_1,0.8282484158915422
3010_1,47683020_1,0.7064153935461395
3010_1,47697020_1,0.7030747359766636
3010_1,47699010_1,0.8442935866211752
3010_1,47699040_1,0.8505899695917398
3010_1,47704010_1,0.761082923271408
3010_1,47704020_1,0.7004242972761716
3010_1,47707010_1,0.7776178410732855
3010_1,47709020_1,0.7760324413825377
3010_1,47711020_1,0.706501370651949
3010_1,47720030_1,0.7714565078902803
3010_1,47724010_1,0.7648807808855104
3010_1,47724040_1,0.8239158012416048
3010_1,47726030_1,0.76755938245943
3010_1,47751010_1,0.9165819112693436
3010_1,47848040_1,0.703617155676986
3010_1,47855010_1,0.8212600391213378
3010_1,47855020_1,0.7547100683706445
3010_1,47902020_1,0.7718447799745669
3010_1,47909010_1,0.7671123839779734
3010_1,47945010_1,0.8397525970333217
3010_1,48013020_1,0.7741186517335834
3010_1,48013030_1,0.7683509178281684
3010_1,48018010_1,0.7543911122340523
3010_1,48018020_1,0.844819764711158
3010_1,48068010_1,0.847610012304928
3010_1,48091010_1,0.8355218964728575
3010_1,48091020_1,0.8360646105084142
3010_1,48114010_1,0.7037999563821254
3010_1,48124010_1,0.7522213082202212
3010_1,48124020_1,0.7006272911622389
3010_1,48131010_1,0.7668158347114318
3010_1,48248020_1,0.7716018501487453
3010_1,48250010_1,0.8522590174350265
3010_1,48275020_1,0.7051258635437292
3010_1,48314020_1,0.9093571246447214
3010_1,48314030_1,0.854407641661713
3010_1,48328010_1,0.8458064789881383
3010_1,48328020_1,0.9147037348115558
3010_1,48405020_1,0.777975979473047
3010_1,48405030_1,0.7457221783581915
3010_1,48406020_1,0.8464742985341289
3010_1,48406030_1,0.7741285589615189
3010_1,48410010_1,0.7812702246984682
3010_1,48430040_1,0.777640312093323
3010_1,48440040_1,0.776863774442663
3010_1,48455040_1,0.9256311269541072
3010_1,48471010_1,0.7730623913236614
3010_1,48474040_1,0.852424305879817
3010_1,48475020_1,0.7642124340746536
3010_1,48475030_1,0.7705300647558784
3010_1,48479010_1,0.780078566307207
3010_1,48479020_1,0.8486312917612556
3010_1,48480020_1,0.7565160856984273
3010_1,48483010_1,0.9051651404881628
3010_1,48483020_1,0.856390977443609
3010_1,48505010_1,0.772608510612051
3010_1,48507020_1,0.7685549559525264
3010_1,48531020_1,0.7752184785608651
3010_1,48531030_1,0.7547100683706445
3010_1,48534020_1,0.7650734888185853
3010_1,48535010_1,0.7746427375734563
3010_1,48535020_1,0.7604311391638737
3010_1,48545010_1,0.7015188953649425
3010_1,48568010_1,0.8333976128781284
3010_1,48568020_1,0.7571327094382325
3010_1,48585020_1,0.8462131257555934
3010_1,48595020_1,0.7775617647223689
3010_1,48604010_1,0.7822271905338934
3010_1,48604020_1,0.7232573681765966
3010_1,48605020_1,0.7757349964175149
3010_1,48605030_1,0.7121767457285182
3010_1,48612010_1,0.7734434638583398
3010_1,48612040_1,0.773125555733567
3010_1,48615010_1,0.8499846184111437
3010_1,48616020_1,0.7751947265993764
3010_1,48622010_1,0.7744129934858672
3010_1,48622020_1,0.9126379474287496
3010_1,48624010_1,0.844693851665594
3010_1,48629030_1,0.7647482391223079
3010_1,48652010_1,0.823139550379122
3010_1,48652040_1,0.7001679412354285
3010_1,48676040_1,0.7021226712688531
3010_1,48685010_1,0.76755938245943
3010_1,48685020_1,0.8486526712023703
3010_1,48686020_1,0.7683111201367818
3010_1,48767010_1,0.7765403432441449
3010_1,48767020_1,0.7578845891374806
3010_1,48778020_1,0.7733419720610272
3010_1,48804010_1,0.907930631675728
3010_1,48804020_1,0.7673344551096333
3010_1,48825010_1,0.7669080988590132
3010_1,48825020_1,0.8507364981103918
3010_1,48828010_1,0.7008446570467255
3010_1,48828020_1,0.7074581944654781
3010_1,48855010_1,0.8425232836837362
3010_1,48868010_1,0.7657277706590351
3010_1,48870010_1,0.7740425818557093
3010_1,48888010_1,0.7615526294760628
3010_1,48901010_1,0.7689957826563587
3010_1,48901020_1,0.7142857142857143
3010_1,48914010_1,0.8204108624164389
3010_1,48938010_1,0.8265715633618718
3010_1,48938020_1,0.8395873085885313
3010_1,48962020_1,0.8999040172114621
3010_1,48970010_1,0.7034419600042601
3010_1,48982010_1,0.7047229789843339
3010_1,48982020_1,0.7703903402524228
3010_1,48987020_1,0.8451195386294514
3010_1,48988020_1,0.7677027707161526
3010_1,48992020_1,0.7768139275014445
3010_1,48995010_1,0.8456206800429658
3010_1,48995020_1,0.7785748069087107
3010_1,48997010_1,0.8474212151197225
3010_1,49003010_1,0.8349007029898621
3010_1,49053020_1,0.7635962364005372
3010_1,49053030_1,0.9159269971913214
3010_1,49070040_1,0.7076533733737198
3010_1,49093040_1,0.8361402543205994
3010_1,49118020_1,0.7594351498965302
3010_1,49118030_1,0.850440970097921
3010_1,49140010_1,0.7766012733820442
3010_1,49175040_1,0.840170668673324
3010_1,49182020_1,0.8709615207589392
3010_1,49199020_1,0.709988323810445
3010_1,49203020_1,0.7775296770361015
3010_1,49204020_1,0.7625633427091341
3010_1,49207030_1,0.739451501350858
3010_1,49210020_1,0.780506108818014
3010_1,49219020_1,0.7709932204578521
3010_1,49224010_1,0.7185197907821244
3010_1,49229010_1,0.7763722932624819
3010_1,49229020_1,0.7114248660292701
3010_1,49232030_1,0.7706949641841704
3010_1,49237010_1,0.8015256650753331
3010_1,49249010_1,0.7592714264369835
3010_1,49249040_1,0.842960875444375
3010_1,49288010_1,0.7736424588331867
3010_1,49377010_1,0.7609404742802702
3010_1,49377020_1,0.7009852875401041
3010_1,49378020_1,0.7667683743555577
3010_1,49383020_1,0.8493585135090919
3010_1,49383030_1,0.767033484639711
3010_1,49393020_1,0.7642331545204475
3010_1,49396010_1,0.8290620946694223
3010_1,49426010_1,0.7012698270371585
3010_1,49442020_1,0.836576933573402
3010_1,49448010_1,0.704848611759634
3010_1,49448020_1,0.7616789212466836
3010_1,49470010_1,0.7066666590967395
3010_1,49470020_1,0.7555403534189504
3010_1,49498030_1,0.7043064249889434
3010_1,49504010_1,0.7028234230854316
3010_1,49504020_1,0.8429158822901391
3010_1,49511020_1,0.7638486882113242
3010_1,49512010_1,0.7702378152537046
3010_1,49531010_1,0.835641005503225
3010_1,49531020_1,0.8265250089959209
3010_1,49542010_1,0.7592714264369835
3010_1,49608040_1,0.8187776709853924
3010_1,49648010_1,0.8396007413213661
3010_1,49661010_1,0.7755090145379857
3010_1,49689040_1,0.779417470160119
3010_1,49697020_1,0.7748265492412247
3010_1,49701020_1,0.7077724824040874
3010_1,49702020_1,0.7705905252609853
3010_1,49712020_1,0.8522590174350265
3010_1,49713010_1,0.7287456606221576
3010_1,49724020_1,0.9060485918107032
3010_1,49742010_1,0.8305347094207645
3010_1,49742020_1,0.8493585135090919
3010_1,49753010_1,0.8443256743074423
3010_1,49766020_1,0.7053210424519709
3010_1,49766030_1,0.7744766481114487
3010_1,49779010_1,0.9042211068784546
3010_1,49801020_1,0.9075666388177964
3010_1,50117010_1,0.7376371482982966
3010_1,50117020_1,0.8443256743074423
3010_1,50125020_1,0.77249222075063
3010_1,50138020_1,0.7018331833035518
3010_1,50138030_1,0.844945397486458
3010_1,50143020_1,0.710672986330022
3010_1,50169010_1,0.7797642783685976
3010_1,50173040_1,0.7069014936744717
3010_1,50176040_1,0.8428955138116534
3010_1,50180010_1,0.7695602984251906
3010_1,50182010_1,0.7654504139022339
3010_1,50182020_1,0.7721848788491132
3010_1,50185010_1,0.8341076396850701
3010_1,50185040_1,0.8456869476656105
3010_1,50192010_1,0.7764868761167629
3010_1,50192020_1,0.7050834463373661
3010_1,50203010_1,0.7607914747864514
3010_1,50203020_1,0.701033126621035
3010_1,50223010_1,0.7603538830258125
3010_1,50223020_1,0.841229991473266
3010_1,50229030_1,0.7757274284342917
3010_1,50232020_1,0.761811463009886
3010_1,50233010_1,0.7646083355477657
3010_1,50237010_1,0.8271077536524961
3010_1,50237040_1,0.834075278246452
3010_1,50239020_1,0.7068891154713693
3010_1,50243010_1,0.7668174099881173
3010_1,50243020_1,0.7708152632482537
3010_1,50258030_1,0.7054771876368526
3010_1,50272010_1,0.7390999134537775
3010_1,50272040_1,0.8475976341018256
3010_1,50283020_1,0.7733667720343353
3010_1,50283030_1,0.714862366751815
3010_1,50321010_1,0.7612557155494347
3010_1,50326020_1,0.7005470264927027
3010_1,50326030_1,0.7718465919544129
3010_1,50364010_1,0.7691821088663975
3010_1,50364040_1,0.7680353016074759
3010_1,50365030_1,0.7835258637962125
3010_1,50376010_1,0.7683495895460852
3010_1,50377010_1,0.7697681460982404
3010_1,50377040_1,0.8411868102988763
3010_1,50380020_1,0.7778229272094626
3010_1,50380030_1,0.7749562244948485
3010_1,50384040_1,0.771466942383082
3010_1,50385010_1,0.919601666247542
3010_1,50385020_1,0.7600504926948842
3010_1,50389010_1,0.7619271885572505
3010_1,50403010_1,0.7755897591317558
3010_1,50412010_1,0.7719863164578685
3010_1,50412020_1,0.7744129934858672
3010_1,50419030_1,0.8457061298839093
3010_1,50432010_1,0.8519346802465855
3010_1,50452010_1,0.8362738811448115
3010_1,50452020_1,0.8469749126827769
3010_1,50456010_1,0.7763283110708751
3010_1,50456040_1,0.8285612808668039
3010_1,50488020_1,0.762222574547825
3010_1,50528020_1,0.853827996444348
3010_1,50528030_1,0.9064527099709176
3010_1,50546020_1,0.8542423532169225
3010_1,50560010_1,0.7677853643389592
3010_1,50560020_1,0.7680452088354113
3010_1,50571010_1,0.8431800533087078
3010_1,50576020_1,0.702690080305012
3010_1,50583020_1,0.77553643402627
3010_1,50583030_1,0.8314263136234683
3010_1,50587020_1,0.9098250432259422
3010_1,50594010_1,0.7083256576901944
3010_1,50594020_1,0.8312865891200126
3010_1,50598010_1,0.7578845891374806
3010_1,50598040_1,0.8380975091877361
3010_1,50600020_1,0.7817476141504937
3010_1,50601010_1,0.7664329436789941
3010_1,50606040_1,0.7086499948786356
3010_1,50631020_1,0.7654106162108472
3010_1,50631030_1,0.7644127713965541
3010_1,50635020_1,0.8155463061260844
3010_1,50665020_1,0.8425707913802425
3010_1,50694010_1,0.7754171829740062
3010_1,50708010_1,0.9148854439377724
3010_1,50709010_1,0.7659486081898759
3010_1,50709040_1,0.7017729121609735
3010_1,50716010_1,0.8416536232362039
3010_1,50716020_1,0.7690957197598693
3010_1,50724020_1,0.7656227533568231
3010_1,50726020_1,0.7998705027883186
3010_1,50733010_1,0.8466232980279478
3010_1,50733040_1,0.8462019952182805
3010_1,50746010_1,0.769993073448037
3010_1,50746020_1,0.7683509178281684
3010_1,50763020_1,0.780078566307207
3010_1,50766010_1,0.7816219813751937
3010_1,50766040_1,0.8540975382233238
3010_1,50784010_1,0.7779299420805205
3010_1,50786010_1,0.7690301111325455
3010_1,50788020_1,0.8421735245758566
3010_1,50802010_1,0.7030257912518395
3010_1,50802040_1,0.7785748069087107
3010_1,50803010_1,0.7053466063933057
3010_1,50807010_1,0.7027233542514663
3010_1,50822010_1,0.7134827067037964
3010_1,50823010_1,0.7607751858354798
3010_1,50823040_1,0.7711386944467717
3010_1,50825040_1,0.8319390322228678
3010_1,50834020_1,0.7533249445961948
3010_1,50834030_1,0.7005747300247798
3010_1,50842010_1,0.7049181578925756
3010_1,50852020_1,0.704571782267699
3010_1,50853010_1,0.7732928890878354
3010_1,50853020_1,0.76699546187898
3010_1,50857040_1,0.706421917291072
3010_1,50861020_1,0.7730623913236614
3010_1,50861030_1,0.7823626255644229
3010_1,50869030_1,0.7102048821598015
3010_1,50873010_1,0.7065295541082601
3010_1,50883010_1,0.8498379478705953
3010_1,50883020_1,0.8289494109291942
3010_1,50884030_1,0.9024963308780308
3010_1,50885040_1,0.8366236402526912
3010_1,50895010_1,0.8979690477753631
3010_1,50903010_1,0.7017494034205582
3010_1,50906010_1,0.7643216091193371
3010_1,50907020_1,0.8306437794927422
3010_1,50907030_1,0.8520680230270048
3010_1,50911010_1,0.777862582878953
3010_1,50925010_1,0.9072704415185632
3010_1,50972010_1,0.7043205167170989
3010_1,50972040_1,0.7113454126683929
3010_1,50974020_1,0.7084845644119487
3010_1,50993010_1,0.7822519905072016
3010_1,50993040_1,0.7665825754103851
3010_1,50997010_1,0.7057494909527009
3010_1,50997020_1,0.7707548603752206
3010_1,51038010_1,0.7776056048920794
3010_1,51044010_1,0.7421867168320022
3010_1,51098020_1,0.7772118635925929
3010_1,51169010_1,0.7059544350669817
3010_1,51184010_1,0.7010881076195001
3010_1,51184020_1,0.7707046281910321
3010_1,51185010_1,0.755176560214989
3010_1,51203010_1,0.7715706684524011
3010_1,51217010_1,0.768486457831404
3010_1,51217040_1,0.7722083875895285
3010_1,51225010_1,0.7098294170886907
3010_1,51228010_1,0.7106333306605315
3010_1,51228020_1,0.7064153935461395
3010_1,51244010_1,0.8468793700248983
3010_1,51298010_1,0.7064153935461395
3010_1,51306010_1,0.8400229027803243
3010_1,51308030_1,0.7680196448940765
3010_1,51318020_1,0.7571327094382325
3010_1,51318030_1,0.8374840524676088
3010_1,51345030_1,0.7695891408768225
3010_1,51348020_1,0.7709896949529528
3010_1,51356020_1,0.7670329306170962
3010_1,51356030_1,0.766931570550238
3010_1,51373010_1,0.8863109186715179
3010_1,51381010_1,0.7796386455932975
3010_1,51387020_1,0.762687268477294
3010_1,51405010_1,0.851067217021869
3010_1,51405020_1,0.834779265006224
3010_1,51417030_1,0.7667087354505514
3010_1,51423010_1,0.7000279364617088
3010_1,51456020_1,0.7120972923676411
3010_1,51466020_1,0.7050208462415171
3010_1,51476020_1,0.8371004986663217
3010_1,51476030_1,0.8359804350910089
3010_1,51489020_1,0.7057521104676772
3010_1,51489030_1,0.780078566307207
3010_1,51500030_1,0.7639576162614056
3010_1,51506010_1,0.7035148896202048
3010_1,51510010_1,0.7687328222543893
3010_1,51514010_1,0.7641554184581523
3010_1,51515010_1,0.8392821165691986
3010_1,51518010_1,0.776346729321147
3010_1,51522020_1,0.7081043875757516
3010_1,51538010_1,0.7660087476019997
3010_1,51549010_1,0.7829790702331416
3010_1,51550020_1,0.8342374569605902
3010_1,51558010_1,0.8518305689342964
3010_1,51577010_1,0.8306900906376196
3010_1,51577020_1,0.7658509324591682
3010_1,51589010_1,0.7056700375918238
3010_1,51596020_1,0.7530170383806216
3010_1,51615040_1,0.84757517337323
3010_1,51639030_1,0.8914892318620868
3010_1,51680010_1,0.8397398335872495
3010_1,51680020_1,0.8388493888869842
3010_1,51824010_1,0.7637978546638889
3010_1,51835010_1,0.7617185769161741
3010_1,51835020_1,0.7007670156656944
3010_1,51896020_1,0.834001821365641
3010_1,51947020_1,0.7767751778218772
3010_1,51947030_1,0.8507800580098384
3010_1,51982020_1,0.7749038053792858
3010_1,51982030_1,0.7012597777873267
3010_1,51991010_1,0.8426052515868837
3010_1,51991020_1,0.7007307434792069
3010_1,52001020_1,0.7837309499323897
3010_1,52010010_1,0.8466331002831773
3010_1,52010020_1,0.7655530652019851
3010_1,52015010_1,0.7724503678583234
3010_1,52020010_1,0.9090990921281152
3010_1,52020020_1,0.8474610128111092
3010_1,52138040_1,0.8419842001257847
3010_1,52149040_1,0.8352772596398957
3010_1,52171020_1,0.7778043093052205
3010_1,52180010_1,0.7718309352410135
3010_1,52188010_1,0.8405044767325699
3010_1,52191010_1,0.8384112698614792
3010_1,52191020_1,0.8451988499684324
3010_1,52207020_1,0.7014801930260073
3010_1,52207030_1,0.7068319475415299
3010_1,52221010_1,0.7711046194831003
3010_1,52221020_1,0.7691821088663975
3010_1,52233010_1,0.9242740380961592
3010_1,52234020_1,0.8463323768078572
3010_1,52277010_1,0.7000279364617088
3010_1,52277040_1,0.7588895861607498
3010_1,52281010_1,0.8511828005473373
3010_1,52298020_1,0.769814879535278
3010_1,52313010_1,0.8515071377357784
3010_1,52313040_1,0.8469315894864908
3010_1,52361020_1,0.7086499948786356
3010_1,52362010_1,0.7037661551708049
3010_1,52362020_1,0.7628080845148018
3010_1,52382010_1,0.7733911932825865
3010_1,52382020_1,0.7060700185924501
3010_1,52384010_1,0.838414126079616
3010_1,52414010_1,0.7755001618397827
3010_1,52414040_1,0.7727948368220898
3010_1,52436030_1,0.845117209676181
3010_1,52441010_1,0.7666689377591647
3010_1,52442010_1,0.7493938759321276
3010_1,52442020_1,0.7746477910144091
3010_1,52444020_1,0.8346219232697134
3010_1,52455030_1,0.8359271779090388
3010_1,52459020_1,0.7561297062102806
3010_1,52460010_1,0.7717818893170121
3010_1,52460020_1,0.8476496679744185
3010_1,52468040_1,0.7656564125462473
3010_1,52492010_1,0.7114248660292701
3010_1,52492020_1,0.7857142857142857
3010_1,52509020_1,0.8451310544097344
3010_1,52509030_1,0.700779816160957
3010_1,52515020_1,0.7669938289702205
3010_1,52537010_1,0.7084052530729679
3010_1,52541040_1,0.7603910677201362
3010_1,52542010_1,0.7598536911693248
3010_1,52548010_1,0.893821914751144
3010_1,52568020_1,0.7441134387066737
3010_1,52568030_1,0.8205609637806224
3010_1,52572010_1,0.7005577450292971
3010_1,52612010_1,0.700779816160957
3010_1,52645040_1,0.7000405578858848
3010_1,52647020_1,0.777375718782594
3010_1,52676010_1,0.7013096247285452
3010_1,52698010_1,0.7732908441783575
3010_1,52703010_1,0.7690162663989922
3010_1,52745030_1,0.7723121201767607
3010_1,52746010_1,0.77553643402627
3010_1,52749010_1,0.7728811991708693
3010_1,52805010_1,0.8403179138193706
3010_1,52805020_1,0.759198223068688
3010_1,52823020_1,0.7739533632887929
3010_1,52829010_1,0.8291734360625964
3010_1,52846030_1,0.7441884338149799
3010_1,52884020_1,0.705774290926009
